idx,inference_time(localize),inference_time(recognize),result,,
2697,48.57,670.97998,24nu2994,,
2698,49.66,672.460022,43go9630,,
2699,49.360001,672.330017,85sa5137,,
2700,47.650002,669.820007,14mo9038,,
2701,48.669998,671.380005,34su0984,,
2702,48.970001,671.400024,69ju7785,,
2703,49.220001,671.650024,09ju5034,,
2704,47.66,670.01001,66ga0381,,
2705,48.25,671.22998,gyeongnam82sa1055,,
2706,48.099998,670.309998,33joe9725,,
2707,48.189999,670.409973,chungbuk98ba6601,,
2708,47.91,670.460022,28da9676,,
2709,48.43,670.809998,37ru1371,,
2710,49.130001,672.799988,boe,,
2711,47.509998,670.299988,07hoe9833,,
2712,49.68,672.190002,aoe6694,,
2713,48.57,670.830017,29soe707,,
2714,47.970001,670.72998,48aoe6351,,
2715,48.810001,671.01001,24do1649,,
2716,48.25,668.530029,na11,,
2717,49.080002,671.200012,gyeongnam81sa1093,,
2718,47.810001,671.130005,wu,,
2719,47.689999,669.869995,48mu2483,,
2720,48.18,671.77002,34noe2528,,
2721,47.990002,671.650024,10do234,,
2722,49.32,672.380005,16gu1914,,
2723,47.59,670.039978,32joe5194,,
2724,49.349998,672.210022,boe,,
2725,49.09,671.119995,67nu6313,,
2726,49.439999,671.650024,60doe7580,,
2727,48.259998,670.929993,1roe9529,,
2728,47.990002,671.01001,92joe9726,,
2729,47.57,670.070007,jeonnam82ba1348,,
2730,48.259998,671.799988,busan31ga7570,,
2731,48.209999,670.409973,chungbuk86ja2043,,
2732,47.950001,670.440002,42joe1907,,
2733,48.32,670.849976,seoul83sa1744,,
2734,48.18,674.549988,64go7330,,
2735,48.990002,671.969971,04no029,,
2736,48.349998,671.390015,37ro8686,,
2737,47.610001,669.710022,27gu0650,,
2738,48.09,670.650024,gyeonggi80ba518,,
2739,48.759998,671.51001,busan940549,,
2740,48.41,670.950012,55goe0675,,
2741,47.419998,670.72998,30doe4037,,
2742,47.450001,669.609985,64bo5059,,
2743,47.98,670.400024,43gu1851,,
2744,47.669998,669.820007,63no0190,,
2745,48.799999,671.159973,94bu6682,,
2746,47.529999,670.369995,62ru2194,,
2747,48.970001,671.23999,76no5582,,
2748,49.509998,671.909973,58mo0673,,
2749,47.849998,670.51001,54gu1650,,
2750,47.5,669.900024,85wu319,,
2751,48.509998,671.119995,1ru7742,,
2752,47.779999,670.440002,busan70ba2307,,
2753,48.689999,671.080017,47moe155,,
2754,49.560001,671.570007,12ru8065,,
2755,47.810001,670.549988,04su0617,,
2756,49.009998,674.799988,89ma7902,,
2757,49.169998,671.409973,62da6864,,
2758,48.639999,670.719971,54mo1397,,
2759,47.889999,671.630005,29joe443,,
2760,48.720001,671.070007,04na8751,,
2761,48.709999,671.799988,98ba3051,,
2762,48.669998,672.090027,32ra5569,,
2763,49.119999,672.450012,gangwon80go5932,,
2764,47.77,670.049988,50no7582,,
2765,47.900002,670.159973,41mo4018,,
2766,48.259998,671.859985,8690,,
2767,47.779999,670.26001,seoul85ba9484,,
2768,48.990002,671.73999,80ru9042,,
2769,47.950001,670.23999,24noe4513,,
2770,48.639999,671.349976,29oo1890,,
2771,47.700001,670.330017,busan09aa027,,
2772,48.639999,671.070007,39na2346,,
2773,49.080002,671.369995,42doe2712,,
2774,49.209999,671.619995,60roe1727,,
2775,48.82,672.049988,58do9788,,
2776,47.77,670.700012,82soe648,,
2777,47.560001,669.900024,gyeongnam76ba2642,,
2778,47.740002,670.190002,47wu8631,,
2779,48.700001,671.109985,16roe5582,,
2780,49.25,671.530029,90aoe8370,,
2781,48.779999,671.450012,17ro3702,,
2782,48.919998,671.409973,54aoe9615,,
2783,49.330002,672,5bu1019,,
2784,49.040001,671.469971,jeonbuk82sa2869,,
2785,48.439999,671.150024,13boe7387,,
2786,48.73,671.369995,39gu8238,,
2787,47.779999,669.869995,84so8694,,
2788,47.689999,670.179993,gyeonggi94ja2854,,
2789,48.900002,671.609985,43ma0827,,
2790,48.240002,670.419983,24du4189,,
2791,48.360001,670.690002,54mo0823,,
2792,48.18,670.400024,83na289,,
2793,47.77,670.01001,90aoe7029,,
2794,48.169998,671.289978,68go9079,,
2795,47.490002,669.76001,52bo0570,,
2796,49.360001,672.01001,09gu8133,,
2797,48.380001,671.130005,gyeonggi51roe5307,,
2798,48.040001,671.369995,ra,,
2799,48.810001,671.22998,50nu3864,,
2800,49.380001,671.869995,11ho3843,,
2801,47.610001,669.960022,48ra6441,,
2802,49.360001,671.5,38su8026,,
2803,48.209999,670.880005,46mu4265,,
2804,49.119999,673.169983,84ga9638,,
2805,49.189999,671.280029,gyeonggi70aa5525,,
2806,48.439999,671.210022,chungnam87aa1447,,
2807,48.18,670.780029,70ro8674,,
2808,47.849998,670.380005,46moe1467,,
2809,48.09,670.22998,47so0973,,
2810,49.23,672.390015,busan29no2411,,
2811,49.439999,671.570007,chungbuk98ba3271,,
2812,48.32,670.73999,6mu7435,,
2813,47.77,670.169983,12su7430,,
2814,48.43,670.799988,41joe1796,,
2815,48.919998,671.099976,69doe5678,,
2816,47.619999,670.340027,31ru9380,,
2817,49.5,671.77002,chungnam98sa5725,,
2818,49.419998,672.460022,77gu5766,,
2819,48.889999,671.099976,14ma1673,,
2820,49.41,673.440002,29ma9619,,
2821,48.139999,670.640015,96ma9691,,
2822,48.900002,671.919983,85noe4737,,
2823,49.509998,672.25,34ju7975,,
2824,48.299999,675.840027,93soe4626,,
2825,48.450001,671.140015,85aoe4407,,
2826,48.049999,670.710022,gyeonggi83sa6192,,
2827,48.470001,671.099976,94noe4090,,
2828,47.84,670.080017,45doe7430,,
2829,48.52,670.940002,89da9063,,
2830,48.459999,670.450012,13bo9580,,
2831,48.91,672.549988,08mo7784,,
2832,48.380001,670.73999,gyeongnam81aa2873,,
2833,49.349998,671.700012,59gu8633,,
2834,49.400002,675.299988,25moe7187,,
2835,48.099998,670.51001,15ga5773,,
2836,48.43,671.049988,64ma2618,,
2837,49.189999,671.469971,gyeonggi92sa2011,,
2838,47.52,669.830017,98aoe5179,,
2839,49.130001,671.710022,chungbuk82aa5352,,
2840,47.599998,671.070007,95no9437,,
2841,48.279999,670.419983,64ju956,,
2842,48.099998,670.97998,36noe9366,,
2843,47.639999,670.01001,97ra583,,
2844,47.830002,670.380005,39ho2147,,
2845,47.75,670.179993,37ro5583,,
2846,48.830002,671.25,36hoe900,,
2847,48.889999,671.200012,56nu3696,,
2848,48.82,671.73999,25ju7612,,
2849,47.959999,670.22998,9bo9459,,
2850,49.299999,671.640015,60go5074,,
2851,47.779999,670.070007,chungbuk84aa2213,,
2852,47.810001,670.25,17bo8230,,
2853,49.27,671.809998,14ro2238,,
2854,48.689999,671.219971,daejeon75ba9911,,
2855,47.790001,671.609985,67da4243,,
2856,47.799999,669.98999,37do819,,
2857,47.990002,670.169983,95aoe8330,,
2858,49.34,671.929993,11aoe7075,,
2859,47.880001,670.450012,97so4608,,
2860,48.610001,671.080017,93ru7657,,
2861,47.77,670.530029,50mo2101,,
2862,48.049999,670.359985,26ju9658,,
2863,47.669998,670.200012,25bu7310,,
2864,48.779999,671.609985,86gu6890,,
2865,48.740002,671.23999,15goe1501,,
2866,49.18,671.580017,35moe5769,,
2867,48.220001,671.789978,3ba3749,,
2868,48.73,671.52002,46aoe7360,,
2869,48.450001,670.659973,83ga6061,,
2870,47.889999,670.25,30do8738,,
2871,48.939999,671.22998,84doe1206,,
2872,49.279999,671.960022,gyeonggi98ba3320,,
2873,48.139999,671.070007,gyeongnam81aa1131,,
2874,48.43,671.320007,77go2311,,
2875,48.07,670.549988,54joe8956,,
2876,49.169998,671.780029,77go2590,,
2877,47.700001,670.809998,31aa8024,,
2878,49.099998,671.530029,01gu2969,,
2879,48.830002,671.219971,gyeonggi94sa2760,,
2880,49.330002,671.960022,93ru4567,,
2881,47.389999,669.830017,181goe1843,,
2882,47.41,669.890015,81gu5022,,
2883,48.169998,670.419983,31wu797,,
2884,47.740002,670.299988,gyeongbuk87aa7422,,
2885,48.130001,670.47998,81na5619,,
2886,47.369999,669.369995,10go0738,,
2887,47.919998,670.419983,70wu132,,
2888,47.59,670.409973,09so3707,,
2889,48.169998,670.580017,47ga0721,,
2890,48.57,671.150024,gyeonggi90ja8183,,
2891,47.720001,670.469971,31nu7291,,
2892,49.23,671.659973,6na6895,,
2893,46.880001,670.25,24ma021,,
2894,48.68,670.919983,64noe2084,,
2895,48.529999,671.780029,5boe3348,,
2896,48.580002,671.77002,51ro1012,,
2897,48.990002,671.700012,seoul89ba953,,
2898,48.810001,671.369995,80ga5414,,
2899,48.150002,670.400024,84wu2351,,
2900,48.27,670.669983,69goe1829,,
2901,48.369999,670.77002,33gu5627,,
2902,48.220001,670.429993,15mu9658,,
2903,47.41,670.01001,83ga8458,,
2904,47.459999,670.02002,gyeonggi92ja9497,,
2905,49.32,671.700012,97jo903,,
2906,49.060001,671.72998,29bo8072,,
2907,49.540001,672.359985,40bu2584,,
2908,48.099998,670.400024,48bo1353,,
2909,49.290001,671.780029,70ra9280,,
2910,48.630001,671.559998,ha4717,,
2911,47.59,669.950012,58gu9374,,
2912,48.41,670.72998,46ju7716,,
2913,49.43,671.969971,95na172,,
2914,49.209999,671.570007,gyeonggi86ba2761,,
2915,48.849998,671.059998,14bu232,,
2916,48.119999,670.700012,89aa4233,,
2917,49.490002,672.679993,02go5363,,
2918,48.009998,670.820007,gyeonggi92ja1609,,
2919,47.91,670.5,35ju4302,,
2920,48.509998,670.75,35jo131,,
2921,48.27,670.650024,25soe1906,,
2922,49.34,672.190002,03du7242,,
2923,49.25,671.98999,07ho1522,,
2924,48.25,670.859985,34ru3253,,
2925,47.779999,670.320007,68soe5260,,
2926,47.73,669.97998,seoul85ba1846,,
2927,49.299999,671.820007,28goe4981,,
2928,49.580002,671.77002,22roe3002,,
2929,47.740002,670.22998,05soe743,,
2930,47.830002,669.969971,20bu409,,
2931,47.630001,669.840027,14so6562,,
2932,49.169998,671.469971,54gu053,,
2933,48.169998,672.190002,gyeongbuk06ro5594,,
2934,49.34,672.099976,45nu9598,,
2935,48.580002,671.27002,90ja1407,,
2936,47.68,670.080017,95do570,,
2937,48.939999,671.349976,78ba3712,,
2938,49.080002,671.340027,jeju96aa002,,
2939,47.540001,669.919983,37ro3696,,
2940,49.169998,671.609985,62goe0670,,
2941,47.549999,669.869995,64mo1528,,
2942,48.509998,671.539978,47noe335,,
2943,48.5,670.599976,97gu3991,,
2944,49.419998,671.789978,07ho1489,,
2945,49.380001,671.880005,30ru5514,,
2946,48.799999,671.309998,50su0844,,
2947,49,671.650024,43bu2240,,
2948,48.349998,670.76001,34soe0562,,
2949,49.32,671.75,28noe3297,,
2950,48.599998,671.409973,1bo2615,,
2951,48.259998,670.830017,60so9307,,
2952,47.860001,670.609985,42joe8865,,
2953,48.990002,671.099976,52do9202,,
2954,49.639999,672.679993,06ma1036,,
2955,47.919998,670.330017,87bu6339,,
2956,49.169998,672.169983,incheon80ba9613,,
2957,49.099998,671.690002,43bu3890,,
2958,47.57,671.359985,50mo9697,,
2959,48.560001,670.950012,73moe5077,,
2960,48.32,673.22998,686ba8265,,
2961,47.790001,670.690002,08su3048,,
2962,47.689999,670.280029,58boe2737,,
2963,48.5,674.599976,83ma7967,,
2964,48.48,670.880005,94ro3098,,
2965,48.759998,670.929993,62noe6870,,
2966,48.970001,671.23999,31go9531,,
2967,49.540001,672.01001,17doe7011,,
2968,47.830002,669.869995,chungbuk98ba1587,,
2969,49.580002,672.090027,54no4947,,
2970,48.790001,671.640015,05go7648,,
2971,48.259998,670.559998,53boe7826,,
2972,48.669998,671.25,goe1606,,
2973,48.650002,670.929993,doe6863,,
2974,47.84,670.099976,50go3702,,
2975,47.619999,670.130005,39boe1489,,
2976,49.330002,671.799988,03ha2611,,
2977,49.450001,671.700012,18na1507,,
2978,47.540001,670.26001,50ma9961,,
2979,49.200001,671.580017,09ha3927,,
2980,48.200001,670.619995,88ro9815,,
2981,49.450001,671.780029,81su2834,,
2982,48.029999,670.799988,72hoe9387,,
2983,48.169998,671.400024,42joe7041,,
2984,47.349998,670.150024,50ru9264,,
2985,48.279999,670.909973,chungnam85sa1124,,
2986,48.200001,670.609985,75da7249,,
2987,47.900002,670.380005,jeonbuk84sa2807,,
2988,48.150002,671.119995,6du8168,,
2989,47.68,670.210022,50roe1983,,
2990,47.950001,670.469971,49ha720,,
2991,49.119999,671.849976,35ha9241,,
2992,48.880001,671.890015,82no2041,,
2993,49.389999,671.809998,86nu6576,,
2994,47.779999,670.650024,34noe4016,,
2995,49.360001,671.599976,40do1404,,
2996,48.830002,671.609985,41joe663,,
2997,47.610001,670.52002,gyeonggi89aa2916,,
2998,49.139999,671.690002,61bu0575,,
2999,47.810001,670.099976,53ma6242,,
3000,47.900002,670.460022,gyeongbuk81aa3653,,
3001,47.790001,670.26001,66aoe6456,,
3002,49.060001,671.26001,27hoe3542,,
3003,48.049999,670.27002,38so3779,,
3004,48.040001,670.460022,gyeonggi93aa2538,,
3005,48.419998,670.849976,93goe2331,,
3006,48.5,670.969971,30ga9498,,
3007,49.049999,671.48999,35jo5684,,
3008,47.689999,670.530029,93du4488,,
3009,47.970001,670.369995,30moe9594,,
3010,49.470001,671.909973,seoul87aa6792,,
3011,48.299999,670.640015,90go7374,,
3012,49.389999,671.809998,17goe7626,,
3013,49.619999,671.76001,60go5059,,
3014,49.169998,671.380005,jeonnam81ba3808,,
3015,48.380001,670.799988,5da9638,,
3016,48.279999,671.289978,jeonnam66ha023,,
3017,49.16,671.679993,63bu8125,,
3018,47.57,669.969971,5soe5713,,
3019,48.200001,670.900024,60na9723,,
3020,47.580002,670.460022,07soe7516,,
3021,48.110001,670.340027,chungbuk80ba1131,,
3022,48.970001,671.690002,07ga9189,,
3023,48.68,671.580017,92ro8680,,
3024,49.470001,671.929993,chungbuk82aa3548,,
3025,49.080002,671.299988,jeonnam80ba7561,,
3026,48.73,671.52002,41da0683,,
3027,48.959999,671.460022,48ra0252,,
3028,48.889999,671.25,38ha0956,,
3029,47.650002,670.150024,20no4715,,
3030,48.880001,672.140015,96roe9962,,
3031,48.919998,670.140015,93joe6124,,
3032,47.950001,670.26001,94wu6569,,
3033,49.040001,672.039978,09wu3883,,
3034,48.799999,671.130005,gyeonggi94sa5426,,
3035,47.75,670.409973,47mo9302,,
3036,48.299999,670.98999,50noe3756,,
3037,47.709999,670.320007,95aoe9809,,
3038,48.43,670.48999,gyeongnam82sa6470,,
3039,49.259998,671.900024,18nu3737,,
3040,49.529999,671.890015,387905,,
3041,48.470001,670.469971,47mo322,,
3042,49.139999,671.5,90da9768,,
3043,47.57,669.630005,64ju9321,,
3044,47.77,670.320007,12ha1686,,
3045,49.049999,671.429993,18nu3257,,
3046,49.040001,671.549988,daegu80ba1246,,
3047,47.860001,670.359985,31boe5898,,
3048,49.02,672.580017,52ra8239,,
3049,47.869999,670.140015,26ga5608,,
3050,47.580002,670.23999,53gu3581,,
3051,46.209999,669.869995,82soe7689,,
3052,49.299999,671.669983,jeonnam75ja3548,,
3053,48.02,670.469971,67jo4242,,
3054,48.540001,670.960022,40ro1858,,
3055,47.720001,670.400024,13sa3195,,
3056,48.150002,670.919983,01bo3290,,
3057,47.880001,670.099976,gyeonggi75ba1378,,
3058,47.610001,670.309998,39ga5299,,
3059,49.169998,671.76001,61bo1531,,
3060,47.75,670.109985,96ma8722,,
3061,48.23,670.690002,5no1670,,
3062,48.209999,671.219971,gyeonggi95ja6628,,
3063,48.889999,671.47998,03ha518,,
3064,47.669998,670.190002,93ru7187,,
3065,48.150002,670.780029,62ra379,,
3066,48.75,671.25,chungbuk90ja2726,,
3067,49.139999,671.570007,seoul87aa5412,,
3068,49.34,671.719971,94no4983,,
3069,48.630001,670.72998,da,,
3070,48.700001,672.119995,09goe6675,,
3071,48.040001,670.599976,chungnam70ba4719,,
3072,48.380001,670.719971,81noe5059,,
3073,47.529999,669.890015,09ga364,,
3074,49.150002,671.309998,02oo1536,,
3075,48.939999,671.380005,ulsan80aa3807,,
3076,48.040001,670.309998,19bo8816,,
3077,48.529999,670.809998,48mu3364,,
3078,46.330002,670.369995,24,,
3079,47.380001,669.98999,38du615,,
3080,47.889999,669.940002,chungbuk85sa4066,,
3081,48.77,671.289978,40mo3967,,
3082,48.939999,671.539978,81no212,,
3083,49.34,671.409973,35ru4751,,
3084,49.130001,671.409973,31aoe3505,,
3085,48.029999,670.200012,34ru5195,,
3086,46.41,670.340027,25232,,
3087,47.759998,670.450012,15boe8420,,
3088,48.400002,671.580017,84joe6493,,
3089,48.91,671.75,75noe1333,,
3090,48.970001,675.450012,29ro9800,,
3091,49.080002,671.669983,95moe316,,
3092,47.77,670.27002,74ga455,,
3093,47.77,670.429993,gyeonggi86sa1956,,
3094,48.060001,672.150024,04ro8017,,
3095,48.419998,670.890015,42gu5717,,
3096,49.32,671.559998,58roe074,,
3097,47.790001,670.450012,sejong86ba2875,,
3098,47.810001,670.190002,95no4097,,
3099,48.259998,670.359985,gangwon87ba104,,
3100,49.040001,671.450012,02hoe9436,,
3101,48.34,670.75,93soe2941,,
3102,47.630001,670.22998,16ha3614,,
3103,49.5,671.880005,67wu9295,,
3104,49.23,671.940002,chungbuk80ja6934,,
3105,48.599998,671.219971,29roe0584,,
3106,47.580002,670.190002,91ro7310,,
3107,48.41,670.820007,gyeonggi80ba3064,,
3108,48.73,671.48999,16ga7742,,
3109,49.009998,671.22998,27wu6286,,
3110,47.66,670.299988,35bu2073,,
3111,49.150002,671.590027,23goe6995,,
3112,47.77,669.98999,20soe3165,,
3113,49.5,671.950012,69ru2830,,
3114,48.169998,670.869995,12da2801,,
3115,48.5,671.349976,34boe823,,
3116,48.240002,671.320007,32ma6043,,
3117,48.369999,670.880005,63roe104,,
3118,47.75,670.27002,15ju2719,,
3119,47.439999,669.630005,29roe281,,
3120,47.900002,670.140015,79go3899,,
3121,49.16,671.690002,12jo3832,,
3122,49.610001,671.710022,954ru2949,,
3123,47.599998,670.950012,53mu2634,,
3124,49.099998,672.840027,80roe8012,,
3125,49.029999,671.23999,chungnam80aa2683,,
3126,48.34,671.080017,15doe6023,,
3127,48.299999,670.830017,aoe,,
3128,47.75,669.969971,29jo3181,,
3129,49.18,672.159973,88goe6127,,
3130,47.57,670.219971,31ha5174,,
3131,48.240002,670.619995,94bu9691,,
3132,47.580002,669.929993,59noe0524,,
3133,49.450001,671.719971,32soe8152,,
3134,49.119999,671.450012,31goe5011,,
3135,47.57,669.869995,32gu0761,,
3136,47.860001,670.469971,43da9067,,
3137,49.41,671.919983,jeonnam98sa8290,,
3138,48.119999,670.359985,91da9617,,
3139,49.049999,671.570007,58oo1786,,
3140,47.759998,670.039978,15ma8504,,
3141,48.490002,671.190002,898180,,
3142,46.34,669.880005,84roe5752,,
3143,48.740002,671.150024,51bo7546,,
3144,48.799999,671.210022,08hoe5018,,
3145,48,670.22998,97oo9167,,
3146,49.459999,672.26001,50ba8706,,
3147,48.360001,670.700012,45su7540,,
3148,49.25,671.869995,goe8603,,
3149,49.110001,671.51001,19noe329,,
3150,48.68,670.679993,jeonbuk98sa4213,,
3151,48.400002,670.940002,busan94aa9822,,
3152,48.259998,671.869995,85ma5030,,
3153,48.279999,670.309998,seoul82sa2212,,
3154,49.330002,671.669983,13ga5274,,
3155,49.169998,671.77002,01ru1420,,
3156,49.459999,672.48999,35moe8222,,
3157,49.23,671.669983,42moe0813,,
3158,49.23,671.619995,07ho2987,,
3159,48.630001,671.219971,daegu08ba384,,
3160,48.52,670.400024,jeonnam87ba3237,,
3161,49.139999,671.52002,87bo363,,
3162,48.869999,672.929993,33ra7619,,
3163,47.66,669.820007,91mo4950,,
3164,48.560001,671.190002,95gu4334,,
3165,49.049999,672.02002,24joe7057,,
3166,47.450001,670.809998,04gu6968,,
3167,49.41,671.900024,62ru8364,,
3168,49.34,671.5,jeonnam87ba3038,,
3169,47.830002,671.179993,38ma5368,,
3170,48.529999,671.090027,42joe4102,,
3171,48.689999,671.710022,89soe3457,,
3172,48.400002,670.679993,67bo8978,,
3173,47.919998,670.359985,53ra4906,,
3174,47.68,669.98999,60mu8017,,
3175,48.259998,670.659973,gyeongbuk99aa274,,
3176,47.599998,669.880005,daegu80aa1410,,
3177,47.549999,669.909973,43ho4805,,
3178,47.610001,669.919983,89doe4054,,
3179,47.91,670.23999,53hoe5794,,
3180,48.240002,670.710022,89sa3007,,
3181,47.540001,670.190002,43ho9408,,
3182,48.68,671.26001,68ma550,,
3183,48.139999,670.289978,33no9734,,
3184,48.5,671.52002,seoul86ba1450,,
3185,49.119999,671.26001,incheon98aa3106,,
3186,48,670.369995,09ga8968,,
3187,47.830002,670.179993,84oo3218,,
3188,49.34,671.549988,93ju8405,,
3189,48.869999,671.26001,gyeongnam82aa7558,,
3190,47.759998,669.890015,07mu0757,,
3191,49.209999,671.609985,mo3480,,
3192,47.939999,669.880005,gyeongbuk86ba7121,,
3193,48.84,671.130005,32no880,,
3194,48.16,670.580017,60jo6806,,
3195,47.630001,670.51001,43go4987,,
3196,47.790001,670.130005,80oo9795,,
3197,48.330002,670.700012,26so926,,
3198,48.299999,671.119995,90soe5336,,
3199,47.619999,669.820007,seoul86ba2485,,
3200,48.23,670.719971,80aa9721,,
3201,48.810001,671.169983,37ro3132,,
3202,48.18,670.650024,34soe3481,,
3203,49.34,671.549988,gyeongnam80sa7814,,
3204,48.369999,670.919983,42su5774,,
3205,49.220001,671.570007,91gu9603,,
3206,48.619999,671.090027,16ha2258,,
3207,49.189999,671.919983,22ha2020,,
3208,49.209999,671.849976,20joe2732,,
3209,48.07,670.27002,57su1631,,
3210,47.619999,669.799988,02ro6535,,
3211,48.32,671.049988,07bo5251,,
3212,48.799999,671.400024,jeonbuk83sa1228,,
3213,47.880001,670.109985,41ro1407,,
3214,48.580002,671.330017,gangwon81ja2689,,
3215,48.5,670.940002,97su895,,
3216,48.610001,670.47998,16noe7276,,
3217,48.970001,671.130005,42du5268,,
3218,47.529999,669.909973,67bo2398,,
3219,48.77,671.080017,29ju6079,,
3220,47.880001,670.27002,60wu4949,,
3221,47.41,669.969971,24du5278,,
3222,49.099998,671.929993,31goe3053,,
3223,48.810001,671.23999,34ju9436,,
3224,48.900002,671.26001,so8782,,
3225,48.619999,671.299988,gyeongbuk75ba6915,,
3226,47.509998,669.97998,gyeonggi95ja8825,,
3227,47.490002,669.909973,31soe7385,,
3228,49.560001,671.929993,95na2874,,
3229,47.59,670.119995,07ma1391,,
3230,48.560001,670.799988,17bu9704,,
3231,49.060001,671.330017,45goe0367,,
3232,48.23,670.719971,58bo6521,,
3233,47.77,671.330017,33ra2309,,
3234,48,670.690002,40ba4764,,
3235,48.720001,670.950012,78mo2688,,
3236,49.189999,671.559998,78soe8186,,
3237,48.360001,670.890015,08du9021,,
3238,49.490002,671.700012,60oo7126,,
3239,47.66,673.169983,6du0519,,
3240,49.23,671.390015,chungbuk83aa1030,,
3241,48.25,671.919983,60ga4543,,
3242,49.580002,671.97998,12doe314,,
3243,49.07,671.440002,29ru8517,,
3244,47.900002,669.969971,64ro0631,,
3245,48.389999,670.799988,gyeongnam81aa5886,,
3246,47.5,669.929993,42joe7647,,
3247,47.580002,670.429993,58joe2017,,
3248,49.169998,671.950012,42do9515,,
3249,48.34,670.75,gyeonggi84aa3266,,
3250,47.959999,670.52002,92nu8262,,
3251,48.099998,670.659973,28no3647,,
3252,48.82,672.289978,17ra9704,,
3253,49.610001,671.73999,20ho8409,,
3254,49.139999,671.400024,gyeongnam81sa7766,,
3255,47.599998,670.099976,49nu3585,,
3256,47.650002,670.429993,33goe3251,,
3257,49.299999,671.950012,81sa9341,,
3258,49.700001,672.570007,34ga8557,,
3259,47.919998,670.599976,54ra8613,,
3260,49.07,672.080017,47hoe227,,
3261,48.84,671.280029,57so7467,,
3262,47.849998,670.159973,28aoe3369,,
3263,47.630001,670.080017,18wu8618,,
3264,49.400002,672.099976,57ha780,,
3265,48.459999,670.830017,56jo7306,,
3266,48.450001,670.890015,35noe8720,,
3267,48.75,671.169983,61noe0486,,
3268,49.189999,671.820007,68soe6778,,
3269,49.369999,671.969971,53joe5570,,
3270,47.68,670.080017,06du5482,,
3271,47.66,669.77002,47nu4292,,
3272,47.970001,670.349976,40ma8635,,
3273,47.82,670.159973,chungnam87ba3434,,
3274,49.400002,671.809998,63ma2907young,,
3275,48.220001,670.869995,36gu5898,,
3276,48.43,670.659973,89ma6732,,
3277,48.41,670.570007,53ba4213,,
3278,49.5,672.080017,53soe0679,,
3279,48.23,670.859985,42du1041,,
3280,48.380001,669.799988,1,,
3281,49.209999,671.669983,20no0618,,
3282,48.73,670.75,31go2590,,
3283,47.759998,670.26001,jeonbuk86sa9294,,
3284,48.130001,670.840027,13aoe5325,,
3285,48.16,670.539978,91du5748,,
3286,48.639999,671.030029,daejeon87aa9812,,
3287,49.099998,672.080017,chungbuk14ka5065,,
3288,47.669998,669.97998,31joe351,,
3289,49.419998,671.619995,bu6707,,
3290,48.91,671.440002,69wu1764,,
3291,49.220001,671.599976,gyeonggi89sa3600,,
3292,48.799999,671.219971,56wu4235,,
3293,48.610001,670.919983,gyeongnam82aa7863,,
3294,47.48,669.869995,91du937,,
3295,48.080002,670.340027,bo1149,,
3296,48.799999,671.219971,18joe8242,,
3297,47.939999,670.900024,37so7347,,
3298,47.540001,670.190002,daejeon87aa3545,,
3299,47.970001,670.719971,35ho7484,,
3300,48.84,671.280029,28goe868,,
3301,48.939999,672.440002,ro,,
3302,48.27,670.820007,39doe918,,
3303,49.34,672.469971,13boe6345,,
3304,49.049999,671.940002,41mu4128,,
3305,49.07,671.539978,32joe5688,,
3306,48.09,670.590027,chungbuk32goe7398,,
3307,48.349998,670.799988,14bo9857,,
3308,48.470001,670.630005,43bu9362,,
3309,49.150002,672.090027,61bu5199,,
3310,47.610001,669.98999,gyeongnam82aa5810,,
3311,48.439999,670.940002,chungbuk14go7596young,,
3312,48.380001,670.640015,27go0503,,
3313,48.279999,670.400024,59joe9579,,
3314,47.5,669.98999,31ro062,,
3315,49.009998,671.559998,51da3790,,
3316,48.849998,671.659973,32ra4772,,
3317,48.34,670.52002,79gu321,,
3318,48.189999,670.859985,01so7840,,
3319,48.580002,670.719971,54ru0783,,
3320,48.459999,671.47998,04bo7544,,
3321,47.709999,670.130005,95boe9532,,
3322,47.650002,670.070007,77noe7750,,
3323,48.869999,671.320007,93du6152,,
3324,49.540001,671.900024,18soe9432,,
3325,48.540001,671.169983,gangwon98ba8025,,
3326,48.790001,672.359985,17aoe5143,,
3327,47.98,670.52002,6joe9755,,
3328,48.240002,670.460022,515mu1939,,
3329,47.990002,670.73999,48roe8172,,
3330,47.59,670.27002,51du3250,,
3331,48.700001,674.369995,35ha185,,
3332,49.200001,671.460022,59no3090,,
3333,47.939999,670.530029,40da9232,,
3334,47.68,670.070007,mu1439,,
3335,47.75,669.929993,33bu6928,,
3336,48.950001,672,36wu4732,,
3337,47.580002,669.780029,57aoe3086,,
3338,48.779999,671.070007,chungnam84ba1614,,
3339,47.639999,670.02002,10doe5441,,
3340,48.73,671.02002,chungbuk80aa664,,
3341,49.369999,671.549988,70noe1583,,
3342,48.400002,670.869995,15da4960,,
3343,47.439999,669.869995,48nu6218,,
3344,48.279999,670.369995,chungnam92aa1415,,
3345,48.720001,670.869995,48so0554,,
3346,48.209999,670.559998,2ga2160,,
3347,47.59,670.080017,23da1402,,
3348,48.23,670.419983,43ju0789,,
3349,47.599998,669.590027,gyeongbuk86aa7669,,
3350,47.950001,670.429993,02da8033,,
3351,49.369999,671.940002,19ga0273,,
3352,48.25,670.869995,95soe7085,,
3353,47.669998,670.109985,03nu5025,,
3354,47.830002,670.440002,81boe2919,,
3355,48.380001,670.590027,11go5090,,
3356,49.139999,672.609985,78ro1526,,
