idx,inference_time(localize),inference_time(recognize),result,ground_truth,isTrue
506,48.860001000000004,671.01001,34go1992,34go1992,O
507,48.220001,670.3099980000001,gyeonggi90sa2349,gyeonggi90sa2349,O
508,48.450001,670.5599980000001,chungbuk80ja6682,chungbuk80ja6682,O
509,48.540001000000004,671.119995,chungbuk87ja2066,chungbuk87ja2066,O
510,48.169998,670.6400150000001,13joe1323,13joe1323,O
511,48.029999,671.6099849999999,47gu8424,47gu8424,O
512,48.110001000000004,670.9400019999999,71bu1079,71bu1079,O
513,48.18,670.73999,35so4679,35so4679,O
514,48.709998999999996,671.630005,06pa1036,jeonnam06ma1036,X
515,48.200001,670.849976,59roe5604,59roe5604,O
516,47.84,670.650024,42aoe7275,42aoe7275,O
517,48.349998,670.900024,busan95aa7710,busan95aa7710,O
518,48.25,671.4400019999999,78soe7597,78soe7597,O
519,48.139998999999996,670.5599980000001,26ga2732,26ga2732,O
520,48.990002000000004,672.280029,17do3800,17do3800,O
521,49.349998,671.76001,91nu4978,91nu4978,O
522,47.810001,670.3099980000001,6jo9538,66jo9538,X
523,47.810001,670.299988,6boe1630,66boe1630,X
524,48.790001000000004,671.23999,chungnam99sa9063,chungnam99sa9063,O
525,47.57,670.039978,14du4351,14du4351,O
526,48.419998,670.669983,55joe8974,55joe8974,O
527,48.830002,671.450012,69noe4013,69noe4013,O
528,47.669998,669.8099980000001,incheon86ba8987,incheon86ba8987,O
529,48.990002000000004,671.570007,46bo5957,46bo5957,O
530,48.5,671.159973,gyeonggi80ba7954,gyeonggi80ba7954,O
531,48.349998,671.77002,gyeonggi38doe1573,gyeonggi38doe1573,O
532,48.5,670.950012,gyeonggi83ba3163,gyeonggi83ba3163,O
533,47.900002,670.130005,36bo2695,36bo2695,O
534,48.669998,671.25,15ga2051,15ga2051,O
535,49.099998,671.4400019999999,67du7851,67du7851,O
536,48.91,671.539978,91jo1541,91jo1541,O
537,47.98,670.400024,daejeon87aa7158,daejeon87aa7158,O
538,48.68,671.72998,51ro2279,51ro2279,O
539,48.16,673.869995,chungbuk84aa6803,chungbuk84aa6803,O
540,49.049999,671.51001,36mo1594,36mo1594,O
541,48.73,671.119995,jeonbuk80sa7089,jeonbuk80sa7089,O
542,49.16,671.570007,seoul80ba3890,seoul80ba3890,O
543,49.18,671.619995,64mo1376,64mo1376,O
544,49.380001,671.8599849999999,67ro7409,67ro7409,O
545,48.130001,670.340027,58ha1204,58ha1204,O
546,47.84,670.380005,66boe3822,66boe3822,O
547,48.310001,670.450012,chungbuk98ba5247,chungbuk98ba5247,O
548,47.73,670.469971,93do6834,93do6834,O
549,48.290001000000004,670.1400150000001,jeonnam70ja4362,jeonnam70ja4362,O
550,48.029999,670.6099849999999,23soe7357,23soe7357,O
551,49.450001,672.659973,87gu4672,87gu4672,O
552,48.169998,670.5599980000001,chungbuk84aa5941,chungbuk84aa5941,O
553,48.669998,671.159973,15ma3330,55ma3330,X
554,48.330002,671.049988,20ho3234,20ho3234,O
555,49.279999,672.0599980000001,93goe6808,93goe6808,O
556,49.610001000000004,671.8599849999999,chungbuk82aa2588,chungbuk82aa2588,O
557,49.029999,672.25,56no2866,56no2866,O
558,48.959998999999996,671.450012,12mo0156,12mo0156,O
559,47.66,671.130005,03jo1257,03jo1257,O
560,49.25,672.0,56gu6901,56gu6901,O
561,48.490002000000004,670.8599849999999,gyeongnam81aa1706,gyeongnam81aa1706,O
562,47.459998999999996,670.72998,64ro3450,64ro3450,O
563,48.599998,671.320007,83soe7619,83soe7619,O
564,48.139998999999996,670.119995,17ro1875,17ro1875,O
565,48.43,671.049988,85sa4157,chungbuk85sa4157,X
566,47.759997999999996,670.330017,45da097,45da0977,X
567,47.299999,669.700012,3mo6346,33mo6346,X
568,47.93,669.919983,74ro9780,74ro9780,O
569,48.080002,670.22998,gyeonggi90ja6732,gyeonggi90ja6732,O
570,47.459998999999996,670.219971,86ro7767,86ro7767,O
571,49.369999,672.400024,03su6533,03su6533,O
572,49.380001,672.52002,86ga5656,chungbuk86ga5656,X
573,49.509997999999996,672.580017,gyeonggi85sa5737,gyeonggi85sa5737,O
574,48.509997999999996,671.719971,83ga970,83ga9700,X
575,49.119999,671.849976,97ga3260,97ga3260,O
576,48.48,670.8099980000001,81joe3697,81joe3697,O
577,48.799999,671.159973,60wu2672,60wu2672,O
578,48.349998,672.0,14joe474,14joe4474,X
579,48.5,671.72998,gyeongnam15go5745,gyeongnam15go5745young,X
580,48.900002,671.23999,33joe2710,33joe2710,O
581,48.939999,671.429993,39mu8075,39mu8075,O
582,48.07,670.580017,67ru1946,67ru1946,O
583,48.209998999999996,670.929993,busan90aa3066,busan90aa3066,O
584,47.799999,670.48999,42ro3662,42ro3662,O
585,48.709998999999996,670.840027,64ra318,64ra3318,X
586,49.450001,672.1099849999999,89do8986,89do8986,O
587,49.380001,672.530029,30noe8086,jeonnam30noe8086,X
588,48.830002,671.080017,95ba1091,chungnam95ba1091,X
589,47.759997999999996,670.030029,8moe4061,88moe4061,X
590,47.560001,671.0,43wu6786,43wu6786,O
591,49.470001,671.950012,45nu7691,45nu7691,O
592,49.48,672.049988,73joe6064,73joe6064,O
593,47.799999,670.280029,81do976,81do9766,X
594,49.049999,671.330017,20so9742,20so9742,O
595,48.240002000000004,670.75,24bo7516,24bo7516,O
596,47.630001,670.219971,02bo9129,02bo9129,O
597,49.560001,671.73999,16goe5425,16goe5425,O
598,48.68,671.22998,69da0746,69da0746,O
599,48.860001000000004,672.070007,92ga5405,jeonbuk92ga5405,X
600,48.849998,671.280029,jeonbuk91sa5393,jeonbuk91sa5393,O
601,47.84,670.299988,24go6202,24go6202,O
602,49.080002,671.840027,39su420,39su2063,X
603,47.720001,669.8900150000001,564ma7730,56ma7730,X
604,48.380001,671.0599980000001,564bo2967,54bo2967,X
605,48.209998999999996,670.6900019999999,95moe7050,95moe7050,O
606,47.82,670.549988,64goe7352,64goe7352,O
607,48.700001,671.159973,05jo2316,05jo2316,O
608,48.080002,671.77002,53mo2434,53mo2434,O
609,49.240002000000004,671.97998,63gu5597,63gu5597,O
610,47.98,670.1099849999999,18mo991,18mo9991,X
611,47.790001000000004,670.080017,chungbuk90aa1015,chungbuk90aa1015,O
612,48.549999,671.049988,30ma7582,30ma7582,O
613,49.27,671.799988,97su2568,97su2568,O
614,48.810001,671.549988,13boe7851,13boe7851,O
615,47.709998999999996,669.98999,56ro4622,56ro4622,O
616,48.759997999999996,671.419983,18jo5553,18jo5553,O
617,47.73,670.48999,63mu034,63mu0347,X
618,47.790001000000004,670.280029,915joe4596,15joe4596,X
619,49.57,672.030029,19da2096,19da2096,O
620,48.18,670.539978,42mo3427,42mo3427,O
621,48.970001,671.599976,chungnam91aa1308,chungnam91aa1308,O
622,48.43,670.679993,gangwon80ba2782,gangwon80ba2782,O
623,47.869999,670.1400150000001,29da6537,29da6537,O
624,47.5,671.0,boe,05boe8093,X
625,49.009997999999996,671.460022,18oo3986,18oo3986,O
626,49.470001,671.950012,16ga3235,16ga3235,O
627,48.509997999999996,671.1900019999999,49wu8966,49wu8966,O
628,48.959998999999996,671.530029,58aoe0916,58aoe0916,O
629,48.470001,671.070007,34so7349,33so7349,X
630,48.91,671.419983,gyeonggi90aa2076,gyeonggi90aa2076,O
631,48.040001000000004,670.409973,chungbuk80ja5301,chungbuk80ja5301,O
632,48.41,670.570007,81ru4024,81ru4024,O
633,49.389998999999996,672.1900019999999,29du3076,29du3076,O
634,48.709998999999996,671.5,68wu910,68wu1030,X
635,49.09,672.820007,49ma5438,49ma5438,O
636,48.389998999999996,672.289978,80go4741,daejeon80go4741,X
637,48.040001000000004,670.52002,13ma7243,13ma7243,O
638,47.73,670.3099980000001,43ju8818,43ju8818,O
639,48.580002,671.76001,06sa5753,jeonnam06sa5753young,X
640,48.25,670.3900150000001,chungbuk82aa2565,chungbuk82aa2565,O
641,47.73,670.98999,ro,60ro3485,X
642,47.689999,670.289978,69so8986,69so8986,O
643,48.580002,670.900024,91da6790,91da6790,O
644,48.439999,671.0,55boe7655,55boe7655,O
645,49.279999,673.1400150000001,03ma1507,03ma1507,O
646,49.189999,671.77002,04ma0421,04ma0421,O
647,47.849998,670.419983,53doe8174,53doe8174,O
648,48.650002,671.0,chungbuk80aa564,chungbuk80aa5564,X
649,48.009997999999996,670.27002,96jo6246,96jo6246,O
650,48.32,670.880005,974267,97ma4267,X
651,47.990002000000004,670.25,gwangju96aa1036,광ju96aa1036,X
652,47.799999,670.1400150000001,chungbuk82ja2347,chungbuk82ja2347,O
653,47.68,669.9400019999999,18so1383,18so1383,O
654,47.700001,670.01001,53jo8594,53jo8594,O
655,47.869999,670.75,30da9277,busan30da9277,X
656,48.380001,670.869995,92moe2483,92moe2483,O
657,47.810001,670.1400150000001,09gu7320,09gu7320,O
658,48.0,670.5,66do6104,66do6104,O
659,48.220001,671.570007,31ma7625,31ma7625,O
660,48.619999,670.8900150000001,61ju5162,61ju5162,O
661,49.16,671.799988,87ma3871,87ma3871,O
662,49.009997999999996,671.469971,jeonbuk91sa5088,jeonbuk91sa5088,O
663,48.189999,670.460022,30bo7027,30bo7027,O
664,48.439999,670.599976,30ha4812,30ha4812,O
665,49.34,671.97998,38do1757,38do1757,O
666,47.43,669.619995,50su5255,50su5255,O
667,47.799999,670.340027,48doe5908,48doe5908,O
668,49.130001,671.820007,58ho9213,58ho9213,O
669,47.82,670.330017,81goe3454,81goe3454,O
670,48.540001000000004,670.9400019999999,gangwon98ba1198,gangwon98ba1198,O
671,47.82,670.150024,chungbuk80aa9402,chungbuk80aa9402,O
672,47.639998999999996,670.070007,34so5194,34so5194,O
673,47.290001000000004,669.77002,28ju1982,28ju1982,O
674,48.169998,670.200012,55no9826,55no9826,O
675,49.16,671.549988,76so6792,76so6792,O
676,48.110001000000004,670.700012,15aoe9713,15aoe9713,O
677,48.290001000000004,671.789978,31moe2348,busan31moe2348,X
678,48.689999,672.409973,38na2692,jeonnam38na2692,X
679,49.290001000000004,671.840027,25moe599,25moe5999,X
680,47.59,670.039978,63moe8359,63moe8359,O
681,48.689999,671.23999,gyeonggi94ba8039,gyeonggi94ba8039,O
682,47.610001000000004,670.289978,56na8018,56na8018,O
683,48.990002000000004,671.6099849999999,69ha295,69hoe2995,X
684,48.240002000000004,670.419983,30su3030,30su3030,O
685,48.830002,671.289978,ulsan80aa3464,ulsan80aa3464,O
686,48.25,670.5,70jo5835,70jo5835,O
687,48.59,671.130005,59bo6491,59bo6491,O
688,48.34,670.700012,50da7476,50da7476,O
689,47.470001,669.919983,18ru8461,18ru8461,O
690,48.080002,670.349976,90da5393,90da5393,O
691,49.509997999999996,672.070007,85mo129,85mo1229,X
692,49.41,671.9400019999999,busan99sa5157,busan99sa5157,O
693,48.220001,670.72998,22joe1616,22joe1616,O
694,48.27,670.549988,36ho3401,36ho3401,O
695,48.400002,670.900024,seoul90ba4944,seoul90ba4944,O
696,47.869999,670.3599849999999,59ru4648,59ru4648,O
697,48.23,671.070007,busan80moe6715,busan80moe6715,O
698,48.82,671.950012,85na1673,jeonnam85na1673,X
699,49.200001,672.23999,busan99sa909,busan99sa9909,X
700,47.98,670.450012,10su407,10su0731,X
701,48.759997999999996,672.799988,34go6392,incheon34go6392,X
702,47.369999,670.099976,61ra565,61roe5650,X
703,47.68,673.219971,chungbuk82aa2680,chungbuk82aa2680,O
704,48.279999,671.570007,jeonnam06ba5690,jeonnam06ba5690young,X
705,47.43,670.150024,67ru696,67ru6996,X
706,48.57,670.97998,53so7378,53so7378,O
707,49.110001000000004,672.030029,67du726,67du7226,X
708,47.970001,670.909973,35ra9793,incheon35ra9793,X
709,47.98,670.299988,gangwon80ba9050,gangwon80ba9050,O
710,47.990002000000004,670.369995,27jo9639,27jo9639,O
711,48.189999,670.450012,10ra453,10ra4453,X
712,49.07,671.580017,84doe1135,84doe1135,O
713,46.299999,1751.0,47.560001,49noe8641,X
714,48.349998,670.6400150000001,35joe3069,35joe3069,O
715,49.419998,671.98999,gyeonggi90ja9429,gyeonggi90ja9429,O
716,48.790001000000004,671.52002,36do3530,36do3530,O
717,47.720001,670.659973,427ru6286,47ru6286,X
718,49.139998999999996,672.210022,59948,59da9487,X
719,48.639998999999996,671.26001,88roe1027,88roe1027,O
720,48.950001,671.169983,14nu7081,14nu7081,O
721,48.939999,671.659973,gangwon98sa1733,gangwon98sa1733,O
722,48.169998,670.5,gyeongbuk87aa6485,gyeongbuk87aa6485,O
723,48.599998,670.9400019999999,96jo1542,96jo1542,O
724,49.16,672.090027,93jo901,93jo9001,X
725,47.98,670.880005,86na7719,86na7719,O
726,48.540001000000004,670.799988,82soe8795,82soe8795,O
727,47.549999,670.030029,43roe9569,43roe9569,O
728,48.73,670.669983,53mu8762,53mu8762,O
729,48.48,671.4400019999999,83do7006,83do7006,O
730,49.099998,671.4400019999999,29boe0785,29boe0785,O
731,49.040001000000004,671.380005,jeonnam70ja1533,jeonnam70ja1533,O
732,49.060001,671.780029,20ga3886,20ga3886,O
733,48.540001000000004,671.049988,53so7380,53so7380,O
734,48.470001,670.659973,64nu866,64nu8666,X
735,48.119999,670.929993,51ro1977,51ro1977,O
736,49.009997999999996,671.710022,63wu473,63wu4473,X
737,48.639998999999996,671.48999,52hoe8078,52hoe8078,O
738,48.549999,670.97998,56goe7360,56goe7360,O
739,48.299999,670.679993,chungnam80ba8904,chungnam80ba8904,O
740,49.299999,671.409973,29oo4932,29oo4932,O
741,47.529999,670.460022,32na8772,jeonnam32na8772,X
742,49.139998999999996,671.900024,13ha9264,13ha9264,O
743,47.830002,670.76001,41na5716,41na5716,O
744,49.209998999999996,671.820007,54ro5687,54ro5687,O
745,47.869999,669.909973,gyeonggi82ba7288,gyeonggi82ba7288,O
746,47.93,671.26001,81ro2547,81ro2547,O
747,49.040001000000004,672.820007,06moe5827,06moe5827,O
748,48.330002,670.659973,58wu0763,58wu0763,O
749,49.439999,672.330017,71mu2417,71mu2417,O
750,48.16,670.47998,30mo5800,30mo5800,O
751,49.290001000000004,671.73999,3roe2783,33roe2783,X
752,48.279999,670.719971,83gu8613,83gu8613,O
753,49.27,671.580017,chungbuk71ba6615,chungbuk71ba6615,O
754,47.849998,670.330017,jeonbuk81sa8063,jeonbuk81sa8063,O
755,48.169998,670.419983,jeonbuk86sa8905,jeonbuk86sa8905,O
756,48.459998999999996,670.97998,46aoe7817,46aoe7817,O
757,48.900002,671.369995,09bu1022,09bu1022,O
758,48.950001,671.5,41noe0516,41noe0516,O
759,47.810001,669.950012,chungbuk84aa4733,chungbuk84aa4733,O
760,49.459998999999996,672.159973,68so7943,68so7943,O
761,48.59,670.590027,chungbuk82ja2495,chungbuk82ja2495,O
762,47.57,670.090027,chungbuk90ja722,chungbuk90ja2722,X
763,48.23,670.6900019999999,74go9581,74go9581,O
764,49.200001,671.650024,41nu4130,41nu4130,O
765,48.139998999999996,670.72998,62ma564,62ma5664,X
766,48.130001,670.659973,mo1049,10mo4449,X
767,48.509997999999996,671.23999,31no3842,31no3842,O
768,48.860001000000004,671.27002,68do5201,68do5201,O
769,49.259997999999996,671.48999,gyeonggi92ba6643,gyeonggi92ba6643,O
770,47.779999,670.929993,chungnam30da7170,chungnam30da7170,O
771,48.91,671.530029,13ma8182,13ma8182,O
772,47.919998,670.400024,95na6060,95na6060,O
773,48.189999,670.719971,jeonnam80ba2644,jeonnam80ba2644,O
774,48.73,671.3099980000001,27soe5488,27soe5488,O
775,48.139998999999996,670.6099849999999,daejeon85sa6456,daejeon85sa6456,O
776,48.939999,671.619995,49moe3487,49moe3487,O
777,48.18,671.27002,06da8177,06da8177,O
778,49.509997999999996,671.97998,47da7776,47da7776,O
779,47.700001,670.98999,20na0261,20na0261,O
780,48.66,671.179993,29no2749,29no2749,O
781,48.970001,671.380005,25roe7079,25roe7079,O
782,48.389998999999996,671.0599980000001,01noe1720,01noe1720,O
783,47.93,670.869995,24hoe9621,24hoe9621,O
784,47.299999,670.47998,35ha6718,35ha6718,O
785,49.18,671.549988,chungbuk88ja5632,chungbuk88ja5632,O
786,48.189999,670.75,01ju5605,01ju5605,O
787,49.110001000000004,671.409973,jeonbuk80sa1598,jeonbuk80sa1598,O
788,48.290001000000004,670.340027,50joe0478,50joe0478,O
789,47.599998,670.3900150000001,06bo5022,06bo5022,O
790,48.330002,670.650024,jeonbuk83sa8037,jeonbuk83sa8037,O
791,49.669998,671.75,busan98sa1225,busan98sa1225,O
792,48.799999,671.849976,81jo6487,81jo6487,O
793,48.59,670.900024,33ho8609,33ho8609,O
794,47.560001,669.710022,24boe8737,24boe8737,O
795,47.799999,670.169983,22oo8026,22oo8026,O
796,47.759997999999996,670.200012,jeonnam98sa4033,jeonnam98sa4033,O
797,47.779999,670.299988,59da5771,59da5771,O
798,47.970001,670.219971,chungbuk82ja2900,chungbuk82ja2900,O
799,48.330002,670.880005,50ho550,50ho5550,X
800,48.73,670.950012,79joe1398,79joe1398,O
801,47.990002000000004,670.919983,80ga9504,80ga9504,O
802,48.02,670.6400150000001,05ra1639,05ra1639,O
803,47.580002,670.1400150000001,97goe2356,97goe2356,O
804,48.689999,671.1099849999999,incheon85aa6944,incheon85aa6944,O
805,48.450001,671.130005,14ma1931,14ma1931,O
806,48.419998,670.919983,chungbuk80sa2166,chungbuk80sa2166,O
807,48.450001,671.210022,84roe7624,84roe7624,O
808,49.07,671.8900150000001,jeonbuk92sa6924,jeonbuk92sa6924,O
809,47.75,671.0,30goe1555,daejeon30goe1555,X
810,49.110001000000004,671.840027,53ga6126,53ga6126,O
811,48.009997999999996,670.97998,36roe144,seoul33roe6441,X
812,48.689999,671.340027,28soe2643,28soe2643,O
813,48.41,670.98999,16doe1898,16doe1898,O
814,49.32,671.419983,34ru4712,34ru4712,O
815,49.16,671.549988,67doe4367,67doe4367,O
816,47.740002000000004,670.0599980000001,busan90ba1741,busan90ba1741,O
817,48.419998,670.799988,14mo3932,14mo3932,O
818,49.18,672.320007,30ru8672,30ru8672,O
819,46.389998999999996,664.320007,busan,60bo0671,X
820,47.48,669.97998,68na8706,68na8706,O
821,47.810001,670.1900019999999,12roe1657,12roe1657,O
822,47.860001000000004,670.02002,51noe8757,51noe8757,O
823,47.669998,669.98999,busan99sa9671,busan99sa9671,O
824,46.990002000000004,670.02002,jeonnam98sa4748,jeonnam98sa7748,X
825,48.09,670.900024,gyeonggi67goe1686,gyeonggi67goe1686,O
826,48.040001000000004,670.6099849999999,65jo3652,65jo3652,O
827,48.490002000000004,670.73999,89mu9362,89mu9362,O
828,47.740002000000004,670.080017,gyeongbuk80aa9293,gyeongbuk80aa9293,O
829,48.279999,670.880005,49oo8435,49oo8435,O
830,48.220001,670.669983,05ro6962,05ro6962,O
831,49.259997999999996,671.580017,20ju6248,20ju6248,O
832,48.5,670.900024,gyeongbuk78aa116,gyeongbuk87aa6611,X
833,47.529999,670.539978,12nu1067,12nu1067,O
834,47.860001000000004,671.1900019999999,chungbuk70da2585,chungbuk70da2585,O
835,48.630001,670.840027,31aoe4614,31aoe4614,O
836,48.380001,670.830017,68oo2940,68oo2940,O
837,48.34,670.869995,gwangju86ba7505,광ju86ba7505,X
838,48.060001,670.3099980000001,gyeongnam80aa7957,gyeongnam80aa7957,O
839,48.240002000000004,670.679993,28da9457,28da9457,O
840,48.900002,671.469971,20doe3728,20doe3728,O
841,47.419998,670.289978,24joe9883,24soe9883,X
842,48.27,671.150024,89go4086,89go4086,O
843,48.900002,671.159973,chungbuk83aa8583,chungbuk83aa8583,O
844,48.950001,671.26001,56roe9903,56roe9903,O
845,49.07,671.3099980000001,chungnam85sa1148,chungnam85sa1148,O
846,48.32,671.27002,38ro4842,38ro4842,O
847,48.18,670.219971,jeonnam83ba3922,jeonnam83ba3922,O
848,49.23,671.840027,43boe2243,43boe2243,O
849,48.919998,671.570007,59so5257,59so5257,O
850,48.43,670.8599849999999,15ma3874,15ma3874,O
851,49.400002,671.98999,50ju1649,50ju1649,O
852,48.59,670.919983,13aoe086,13aoe0886,X
853,48.349998,670.6400150000001,26roe4956,26roe4956,O
854,49.299999,672.280029,37soe9506,37soe9506,O
855,47.849998,670.210022,17da9573,17da9573,O
856,48.970001,671.179993,gwangju86ba6782,광ju86ba6782,X
857,48.82,671.3599849999999,32bu9686,32bu9686,O
858,48.490002000000004,671.210022,367ga2971,67ga2971,X
859,47.889998999999996,670.47998,48jo8823,48jo8823,O
860,48.049999,670.830017,28jo6182,28jo6182,O
861,48.349998,672.1099849999999,89wu3397,89wu3397,O
862,49.639998999999996,671.849976,daegu81aa5314,daegu81aa5314,O
863,48.82,671.01001,56mo3460,56mo3460,O
864,48.689999,671.26001,87ga9014,87ga9014,O
865,47.560001,669.710022,gyeonggi85ba6154,gyeonggi85ba6154,O
866,48.830002,671.1099849999999,40do6559,40do6559,O
867,48.450001,671.01001,45da3385,45da3385,O
868,47.990002000000004,669.880005,chungbuk86aa5502,chungbuk86aa5502,O
869,49.619999,672.070007,52so0558,52so0558,O
870,47.599998,670.159973,24ho1165,24ho1165,O
871,48.970001,671.460022,94da9189,94da9189,O
872,49.130001,671.679993,seoul09ba442,seoul90ba4442,X
873,48.900002,671.320007,54so200,55so4200,X
874,48.169998,671.030029,63aoe394,63aoe3944,X
875,48.389998999999996,670.650024,seoul87aa9174,seoul87aa9174,O
876,47.970001,670.719971,gangwon06do8068,gangwon06do8068young,X
877,47.540001000000004,670.530029,09ga9638,09ga9638,O
878,48.630001,671.210022,09bo4947,09bo4947,O
879,47.790001000000004,670.289978,60ra4630,60ra4630,O
880,49.09,671.919983,jeonbuk96sa3969,jeonbuk96sa3969,O
881,48.98,671.48999,85ba8962,seoul85ba8962,X
882,48.5,670.820007,2da1335,22da1335,X
883,48.0,670.1400150000001,5hoe6793,55hoe6793,X
884,48.369999,671.119995,jeonbuk06aa6125,jeonbuk06aa6125young,X
885,47.689999,670.590027,65joe4065,65joe4065,O
886,49.060001,671.650024,370856,37ru0856,X
887,48.459998999999996,671.47998,55noe4372,seoul55noe4372,X
888,48.619999,670.880005,chungnam80aa2418,chungnam80aa2418,O
889,48.830002,671.179993,15ra2674,15ra2674,O
890,49.310001,671.5,853ju9864,83ju9864,X
891,47.279999,670.780029,06mo6627,06mo6627,O
892,49.049999,671.669983,gyeonggi92sa4424,gyeonggi92sa4424,O
893,48.189999,670.380005,gyeongbuk87aa6701,gyeongbuk87aa6701,O
894,47.669998,670.070007,gyeongbuk98sa1995,gyeongbuk98sa1995,O
895,49.450001,671.919983,16doe962,16doe9962,X
896,47.990002000000004,670.22998,24gu9389,24gu9389,O
897,49.139998999999996,671.169983,91bo9683,91bo9683,O
898,47.810001,670.030029,67na7445,67na7445,O
899,49.16,671.48999,93ro7503,93ro7503,O
900,49.07,672.450012,17ra1661,17ra1661,O
901,48.84,671.1400150000001,jeonnam80ba8938,jeonnam80ba8938,O
902,49.610001000000004,671.8599849999999,chungnam99sa1031,chungnam99sa1031,O
903,47.630001,670.369995,85ju8817,85ju8817,O
904,47.52,670.3900150000001,65wu5955,65wu5955,O
